record_id,date,depot,product,opening_stock_liters,received_pipeline_liters,dispatched_liters,book_closing_stock_liters,physical_dip_closing_stock_liters,variance_liters
INV-BAL-938495,2025-10-02,Kisumu,AGO,1908842,0,49341,1859501,1858647,-854
INV-BAL-908487,2025-07-05,Nairobi,HFO,1839784,0,53548,1786236,1784269,-1967
INV-BAL-780581,2026-02-26,Mombasa (KOSF),JETA1,1814459,0,41445,1773014,1772058,-956
INV-BAL-587754,2025-05-17,Eldoret,HFO,838295,0,0,838295,835665,-2630
INV-BAL-834590,2025-05-08,Eldoret,HFO,1841306,0,0,1841306,1840607,-699
INV-BAL-375811,2025-07-20,Mombasa (Kipevu),DPK,1997405,0,0,1997405,1992818,-4587
INV-BAL-294605,,Mombasa (KOSF),PMS,846932,401702,0,1248634,1248821,187
INV-BAL-194161,2025-08-03,Nairobi,JETA1,1858108,0,0,1858108,1855581,-2527
INV-BAL-567378,2026-05-04,Mombasa (Kipevu),AGO,665977,0,0,665977,667835,1858
INV-BAL-260050,2025-02-16,Mombasa (Kipevu),HFO,981058,0,0,981058,980030,-1028
INV-BAL-754911,2025-03-08,Kisumu,AGO,1109710,377496,47045,1440161,1435607,-4554
INV-BAL-786597,2026-01-23,Mombasa (KOSF),PMS,1440311,299675,28464,1711522,1709339,-2183
INV-BAL-811076,2025-04-20,Mombasa (Kipevu),LUB,1197044,753002,0,1950046,1945323,-4723
INV-BAL-401455,31/10/2025,Kisumu,LPG,1007307,0,0,1007307,1006744,-563
INV-BAL-522556,2025-10-02,Eldoret,LUB,868375,0,21731,846644,841844,-4800
INV-BAL-809133,04/06/2026,Mombasa (KOSF),JETA1,533706,0,99448,434258,429884,-4374
INV-BAL-048407,2026-05-08,Mombasa (KOSF),PMS,1844756,0,0,1844756,1845621,865
INV-BAL-770891,2025-11-23,Mombasa (KOSF),AGO,1753304,552654,0,2305958,2307763,1805
INV-BAL-896547,2025-08-26,Eldoret,LUB,1751431,0,73667,1677764,1678420,656
INV-BAL-218832,2026-03-28,Mombasa (Kipevu),LPG,1856663,0,73114,1783549,1781982,-1567
INV-BAL-833928,2025-05-13,Eldoret,DPK,735067,0,0,735067,732770,-2297
INV-BAL-455506,,Mombasa (KOSF),HFO,1646374,0,0,1646374,1646571,197
INV-BAL-269023,2026-06-15,Mombasa (Kipevu),JETA1,1689517,382820,26679,2045658,2042458,-3200
INV-BAL-110793,2025-06-13,Eldoret,HFO,620305,444415,0,1064720,1065391,671
INV-BAL-409881,2026-03-03,Kisumu,DPK,1101487,0,0,1101487,1103260,1773
INV-BAL-409954,2026-01-24,Mombasa (KOSF),HFO,997320,507202,0,1504522,1503732,-790
INV-BAL-398853,2026-05-21,Eldoret,LUB,527334,0,0,527334,522822,-4512
INV-BAL-785654,2025-02-26,Nairobi,HFO,775208,0,0,775208,776279,1071
INV-BAL-364436,2025-09-24,Nairobi,LUB,1511073,0,58538,1452535,1448545,-3990
INV-BAL-859808,2025-01-12,Mombasa (KOSF),JETA1,1137118,732963,0,1870081,1868279,-1802
INV-BAL-396707,2025-10-06,Kisumu,JETA1,1885775,0,48184,1837591,1835739,-1852
INV-BAL-349045,2026-02-07,Nairobi,LPG,1217508,0,52444,1165064,1163159,-1905
INV-BAL-192191,2026-06-06,Eldoret,LUB,1720450,0,0,1720450,1719666,-784
INV-BAL-836007,2025-11-15,Nairobi,PMS,1832441,0,0,1832441,1833994,1553
INV-BAL-809634,2026-06-29,Mombasa (Kipevu),PMS,1639846,0,0,1639846,1641337,1491
INV-BAL-158094,,Nairobi,HFO,1708477,674297,0,2382774,2381228,-1546
INV-BAL-585570,2025-01-27,Mombasa (KOSF),LUB,1416895,0,58550,1358345,1359893,1548
INV-BAL-245542,2026-02-07,Eldoret,HFO,1030991,0,0,1030991,1030596,-395
INV-BAL-684630,2026-02-14,Nairobi,PMS,1641757,0,30485,1611272,1612460,1188
INV-BAL-308230,2025-12-26,Kisumu,JETA1,1164000,0,0,1164000,1164908,908
INV-BAL-448656,2025-03-02,Mombasa (Kipevu),JETA1,1389979,617513,90807,1916685,1915158,-1527
INV-BAL-643337,2025-11-20,Nairobi,HFO,1033408,0,29474,1003934,1001591,-2343
INV-BAL-468500,2026-01-11,Mombasa (Kipevu),HFO,833631,0,0,833631,831483,-2148
INV-BAL-226597,08/06/2026,Mombasa (Kipevu),DPK,1400937,0,59318,1341619,1343334,1715
INV-BAL-763064,2026-01-08,Mombasa (KOSF),DPK,1250453,0,58160,1192293,1193214,921
INV-BAL-418186,2025-06-11,Kisumu,JETA1,1077184,0,49037,1028147,1029727,1580
INV-BAL-964747,2025-06-09,Mombasa (Kipevu),LUB,1402608,0,0,1402608,1400898,-1710
INV-BAL-093976,2025-09-03,Kisumu,JETA1,549541,0,0,549541,548620,-921
INV-BAL-838902,2026-02-18,Eldoret,LPG,1275282,0,0,1275282,1274130,-1152
INV-BAL-604470,2025-05-24,Nairobi,LUB,1101053,541573,0,1642626,1642624,-2
INV-BAL-051957,2025-02-23,Eldoret,LPG,988770,0,0,988770,987911,-859
INV-BAL-582675,2025-01-18,Eldoret,HFO,1289064,0,0,1289064,1290501,1437
INV-BAL-552024,2026-04-28,Eldoret,LUB,1904520,0,86313,1818207,1817430,-777
INV-BAL-037157,2025-06-30,Eldoret,LPG,1450680,0,0,1450680,1449248,-1432
INV-BAL-925137,2025-05-16,Kisumu,HFO,1094364,0,0,1094364,1094847,483
INV-BAL-387729,2025-06-17,Nairobi,AGO,1906373,716808,0,2623181,2625028,1847
INV-BAL-307982,,Mombasa (KOSF),AGO,1879061,0,33313,1845748,1846821,1073
INV-BAL-882728,2025-08-01,Eldoret,LUB,1160397,752940,0,1913337,1911366,-1971
INV-BAL-331977,2025-07-22,Mombasa (Kipevu),HFO,1026597,0,0,1026597,1026480,-117
INV-BAL-723573,2025-04-04,Kisumu,HFO,930514,0,36214,894300,891806,-2494
INV-BAL-708366,2025-08-03,Mombasa (Kipevu),LPG,1888128,395606,0,2283734,2285374,1640
INV-BAL-485068,2025-05-17,Nairobi,LUB,1795357,757827,0,2553184,2550337,-2847
INV-BAL-635797,2025-01-14,Mombasa (Kipevu),DPK,720670,0,42865,677805,676570,-1235
INV-BAL-595734,2025-04-15,Kisumu,DPK,817717,450564,57710,1210571,1210869,298
INV-BAL-942192,2025-11-05,Kisumu,LUB,1724496,652813,0,2377309,2372696,-4613
INV-BAL-654010,2025-02-12,Nairobi,LUB,868883,0,0,868883,864390,-4493
INV-BAL-597120,24/05/2025,Kisumu,LPG,1377481,0,0,1377481,1375961,-1520
INV-BAL-920957,2025-12-19,Mombasa (Kipevu),PMS,612006,0,0,612006,612937,931
INV-BAL-167955,2025-04-18,Eldoret,DPK,1264078,0,0,1264078,1263258,-820
INV-BAL-112842,2026-01-28,Nairobi,LPG,532484,351683,0,884167,879212,-4955
INV-BAL-785930,2025-12-02,Eldoret,LUB,1487128,0,0,1487128,1483778,-3350
INV-BAL-401723,2025-04-02,Mombasa (Kipevu),DPK,1591575,377425,24463,1944537,1944733,196
INV-BAL-334420,2025-08-27,Mombasa (Kipevu),DPK,1661166,0,29152,1632014,1628039,-3975
INV-BAL-861756,2025-09-16,Mombasa (KOSF),DPK,1525828,0,0,1525828,1526330,502
INV-BAL-521852,2025-06-01,Nairobi,LPG,1172270,0,45848,1126422,1128283,1861
INV-BAL-296996,2025-07-17,Nairobi,AGO,1493441,0,53551,1439890,1441537,1647
INV-BAL-670876,2026-02-19,Kisumu,LPG,779685,0,0,779685,780061,376
INV-BAL-385120,2025-02-20,Kisumu,PMS,967900,0,0,967900,966476,-1424
INV-BAL-489368,2025-03-16,Nairobi,DPK,1437285,0,0,1437285,1437005,-280
INV-BAL-979580,2026-01-10,Kisumu,AGO,1747863,0,0,1747863,1748288,425
INV-BAL-069484,2026-05-29,Eldoret,PMS,1107680,0,39331,1068349,1068802,453
INV-BAL-964236,2025-03-08,Mombasa (Kipevu),AGO,729222,0,0,729222,724353,-4869
INV-BAL-094373,2026-06-27,Eldoret,JETA1,1005889,0,20461,985428,984501,-927
INV-BAL-109211,2026-04-22,Mombasa (Kipevu),JETA1,651260,508731,58250,1101741,1099680,-2061
INV-BAL-592157,2025-11-02,Eldoret,PMS,1376472,0,0,1376472,1376701,229
INV-BAL-627356,2025-03-07,Eldoret,LUB,1221120,0,0,1221120,1218793,-2327
INV-BAL-408309,2026-06-25,Eldoret,JETA1,1027086,448349,0,1475435,1470720,-4715
INV-BAL-409520,2026-04-14,Mombasa (Kipevu),LPG,911953,0,35177,876776,875744,-1032
INV-BAL-041062,2025-05-30,Eldoret,LUB,954772,731834,0,1686606,1682327,-4279
INV-BAL-329249,2025-11-01,Mombasa (Kipevu),DPK,1489641,756583,0,2246224,2247796,1572
INV-BAL-135506,2025-07-09,Eldoret,JETA1,569729,373478,0,943207,944228,1021
INV-BAL-823088,2025-03-04,Mombasa (Kipevu),LUB,1548015,0,0,1548015,1544284,-3731
INV-BAL-301402,30/08/2025,Mombasa (Kipevu),JETA1,1002461,0,31459,971002,971221,219
INV-BAL-532027,2026-05-18,Mombasa (KOSF),LUB,909096,794052,0,1703148,1702216,-932
INV-BAL-105260,2025-12-08,Nairobi,DPK,909074,0,0,909074,909559,485
INV-BAL-915577,2025-11-18,Kisumu,JETA1,1192245,0,0,1192245,1190136,-2109
INV-BAL-794160,2025-03-07,Eldoret,AGO,1508918,787577,34031,2262464,2263594,1130
INV-BAL-016541,2025-07-30,Mombasa (KOSF),LUB,1821964,0,0,1821964,1823503,1539
INV-BAL-304990,2026-06-20,Kisumu,JETA1,1901020,0,54948,1846072,1842972,-3100
INV-BAL-455776,2026-05-17,Kisumu,LPG,905648,0,0,905648,905653,5
INV-BAL-319001,2026-06-25,Kisumu,LPG,636575,791206,0,1427781,1429555,1774
INV-BAL-701975,2025-09-27,Nairobi,PMS,583379,0,51207,532172,532191,19
INV-BAL-776372,2026-04-08,Kisumu,LUB,1890725,0,25255,1865470,1861964,-3506
INV-BAL-989736,2026-01-17,Mombasa (KOSF),JETA1,1382617,0,78875,1303742,1299754,-3988
INV-BAL-176444,2025-10-26,Mombasa (Kipevu),PMS,571101,0,0,571101,567918,-3183
INV-BAL-990890,2025-09-18,Kisumu,PMS,1601837,0,56331,1545506,1547028,1522
INV-BAL-825912,,Mombasa (Kipevu),HFO,864126,0,0,864126,863459,-667
INV-BAL-053501,2025-11-24,Mombasa (KOSF),HFO,1728644,0,0,1728644,1723720,-4924
INV-BAL-733539,2026-06-03,Kisumu,HFO,929373,0,0,929373,927375,-1998
INV-BAL-025278,2025-05-22,Mombasa (Kipevu),JETA1,1384518,0,0,1384518,1385539,1021
INV-BAL-972155,2026-05-01,Eldoret,DPK,1407502,397974,61549,1743927,1745766,1839
INV-BAL-588789,2025-12-29,Mombasa (KOSF),PMS,1368683,0,90090,1278593,1278496,-97
INV-BAL-754078,2026-06-16,Eldoret,HFO,576290,0,20335,555955,555366,-589
INV-BAL-699883,2026-03-23,Nairobi,LPG,879382,0,0,879382,881199,1817
INV-BAL-730193,2025-03-31,Mombasa (Kipevu),LUB,1648397,398995,52839,1994553,1994248,-305
INV-BAL-281759,2026-03-01,Kisumu,HFO,1725811,712222,52916,2385117,2386058,941
INV-BAL-519584,2025-05-03,Mombasa (KOSF),JETA1,783576,0,0,783576,782616,-960
INV-BAL-808975,19/03/2025,Mombasa (Kipevu),LPG,914234,472605,0,1386839,1386634,-205
INV-BAL-694084,2026-06-11,Eldoret,LPG,597858,561771,0,1159629,1158817,-812
INV-BAL-512845,2025-10-28,Mombasa (Kipevu),PMS,887585,0,0,887585,889345,1760
INV-BAL-532494,2026-01-29,Mombasa (Kipevu),DPK,1762216,280424,0,2042640,2042336,-304
INV-BAL-115735,2025-04-07,Eldoret,DPK,728404,0,0,728404,730160,1756
INV-BAL-324129,14/09/2025,Mombasa (KOSF),HFO,1514063,0,140966,1373097,1373518,421
INV-BAL-985304,2025-06-12,Nairobi,JETA1,1659942,0,0,1659942,1658201,-1741
INV-BAL-055191,2026-06-17,Mombasa (Kipevu),DPK,1489328,0,56271,1433057,1431733,-1324
INV-BAL-034019,2025-03-10,Eldoret,JETA1,1420803,398969,48264,1771508,1772472,964
INV-BAL-189729,2026-05-27,Mombasa (Kipevu),HFO,1926272,247657,0,2173929,2173778,-151
INV-BAL-814428,2025-02-15,Kisumu,PMS,565160,0,27958,537202,538729,1527
INV-BAL-585693,2026-01-05,Nairobi,HFO,748767,0,54464,694303,693440,-863
INV-BAL-989575,2026-02-22,Kisumu,AGO,826408,0,57424,768984,764685,-4299
INV-BAL-728283,2025-12-21,Eldoret,JETA1,863530,500565,0,1364095,1365696,1601
INV-BAL-710642,2026-03-15,Nairobi,HFO,1773054,0,0,1773054,1773779,725
INV-BAL-262783,2026-04-23,Eldoret,LPG,1924767,517347,0,2442114,2440448,-1666
INV-BAL-588612,2025-06-17,Eldoret,LPG,1625083,0,0,1625083,1621362,-3721
INV-BAL-769976,2025-11-04,Nairobi,DPK,638166,0,22268,615898,615629,-269
INV-BAL-255313,2026-04-20,Nairobi,AGO,1565360,0,0,1565360,1563226,-2134
INV-BAL-013634,2026-05-29,Mombasa (Kipevu),LUB,1607856,0,61373,1546483,1546998,515
INV-BAL-467792,2025-07-28,Kisumu,DPK,1982371,513605,0,2495976,2496351,375
INV-BAL-671613,2026-05-03,Eldoret,AGO,1497262,0,22340,1474922,1473330,-1592
INV-BAL-110612,2026-03-24,Nairobi,LUB,1901408,0,48806,1852602,1848561,-4041
INV-BAL-264953,2026-02-12,Mombasa (Kipevu),LUB,1840523,0,37837,1802686,1799666,-3020
INV-BAL-525666,2025-09-07,Eldoret,PMS,668996,0,0,668996,667974,-1022
INV-BAL-757097,2025-01-22,Mombasa (KOSF),LPG,1373468,608614,42100,1939982,1941328,1346
INV-BAL-272057,2025-04-10,Eldoret,LUB,1173208,0,0,1173208,1173535,327
INV-BAL-034781,2025-04-06,Kisumu,DPK,1106987,0,0,1106987,1102450,-4537
INV-BAL-544043,2025-10-23,Kisumu,JETA1,1564938,0,0,1564938,1561803,-3135
INV-BAL-898817,2025-05-06,Kisumu,AGO,564831,0,88708,476123,471680,-4443
INV-BAL-726496,2026-06-09,Nairobi,AGO,1639877,0,0,1639877,1639333,-544
INV-BAL-431104,2026-01-24,Eldoret,AGO,585033,0,0,585033,586353,1320
INV-BAL-838065,2025-03-31,Eldoret,LUB,654257,0,78385,575872,572552,-3320
INV-BAL-825753,2025-03-17,Mombasa (KOSF),JETA1,965611,423578,0,1389189,1385847,-3342
INV-BAL-466262,2025-11-04,Eldoret,HFO,1679823,0,0,1679823,1681615,1792
INV-BAL-918131,2026-04-04,Nairobi,LPG,1765099,0,42639,1722460,1720977,-1483
INV-BAL-374260,2025-07-08,Eldoret,HFO,729298,470733,0,1200031,1200187,156
INV-BAL-303682,2025-06-28,Mombasa (KOSF),JETA1,1554292,0,0,1554292,1550311,-3981
INV-BAL-188730,2025-01-28,Mombasa (Kipevu),LUB,1041063,0,71188,969875,970759,884
INV-BAL-735206,2025-01-23,Eldoret,JETA1,674137,0,0,674137,669144,-4993
INV-BAL-663268,2026-01-10,Mombasa (KOSF),AGO,1905925,0,0,1905925,1906403,478
INV-BAL-201493,2025-06-22,Kisumu,JETA1,1889387,0,0,1889387,1886348,-3039
INV-BAL-857265,2025-06-08,Mombasa (Kipevu),LPG,1084207,0,0,1084207,1084432,225
INV-BAL-964158,2025-02-26,Kisumu,DPK,1714934,245464,39374,1921024,1916348,-4676
INV-BAL-592752,2025-07-07,Nairobi,PMS,577071,0,0,577071,575352,-1719
INV-BAL-707999,2026-03-30,Kisumu,JETA1,1099624,521953,27609,1593968,1591524,-2444
INV-BAL-376798,2026-05-01,Kisumu,LUB,849589,0,0,849589,848025,-1564
INV-BAL-172767,2026-02-28,Kisumu,DPK,572092,0,0,572092,569613,-2479
INV-BAL-184851,2026-04-22,Eldoret,LUB,715135,601558,0,1316693,1318436,1743
INV-BAL-906585,2025-07-16,Kisumu,PMS,1792173,0,32389,1759784,1760125,341
INV-BAL-105575,2026-05-20,Nairobi,LUB,977177,461891,43948,1395120,1396277,1157
INV-BAL-129277,2025-12-02,Nairobi,JETA1,1391157,0,0,1391157,1392598,1441
INV-BAL-645316,2025-01-12,Nairobi,HFO,1773728,0,20642,1753086,1749948,-3138
INV-BAL-789365,2025-11-08,Nairobi,AGO,1262200,0,39376,1222824,1219662,-3162
INV-BAL-050954,2026-01-05,Mombasa (Kipevu),LUB,583771,0,0,583771,581096,-2675
INV-BAL-673784,2025-08-30,Eldoret,AGO,1490472,0,0,1490472,1487862,-2610
INV-BAL-029127,,Eldoret,AGO,965251,0,0,965251,965328,77
INV-BAL-544484,13/04/2025,Eldoret,LPG,1480320,0,0,1480320,1481112,792
INV-BAL-454621,2026-04-27,Nairobi,HFO,890214,0,48596,841618,839119,-2499
INV-BAL-804490,2025-11-01,Mombasa (KOSF),JETA1,789958,0,39350,750608,747597,-3011
INV-BAL-040981,2025-08-14,Kisumu,PMS,1411294,743858,33445,2121707,2119798,-1909
INV-BAL-154489,2026-03-25,Nairobi,LUB,1781783,0,0,1781783,1780268,-1515
INV-BAL-776787,2025-12-30,Mombasa (Kipevu),JETA1,1707610,550427,0,2258037,2255758,-2279
INV-BAL-377505,2025-09-25,Kisumu,PMS,1364907,788314,0,2153221,2153436,215
INV-BAL-473141,2026-01-15,Kisumu,JETA1,922024,0,0,922024,923252,1228
INV-BAL-928349,2025-11-12,Kisumu,AGO,675719,683581,48680,1310620,1306134,-4486
INV-BAL-160563,2025-12-13,Eldoret,AGO,855450,309630,107249,1057831,1056713,-1118
INV-BAL-832098,2025-06-21,Nairobi,JETA1,1263651,0,0,1263651,1262933,-718
INV-BAL-742693,2026-04-26,Mombasa (KOSF),LPG,502813,0,0,502813,501149,-1664
INV-BAL-362285,2026-05-26,Mombasa (Kipevu),DPK,859078,0,38708,820370,819916,-454
INV-BAL-584956,2025-02-28,Eldoret,LUB,886916,0,0,886916,888745,1829
INV-BAL-282256,2025-03-29,Eldoret,LUB,1789407,0,45176,1744231,1745078,847
INV-BAL-629769,2026-01-25,Kisumu,JETA1,915475,429482,51661,1293296,1292331,-965
INV-BAL-515420,2026-06-12,Eldoret,LUB,1521734,0,40911,1480823,1475919,-4904
INV-BAL-046570,2025-04-24,Mombasa (Kipevu),AGO,547355,0,50061,497294,499265,1971
INV-BAL-969155,2025-03-19,Nairobi,AGO,1946193,0,0,1946193,1947983,1790
INV-BAL-885027,2025-10-06,Nairobi,LPG,640032,0,0,640032,641229,1197
INV-BAL-822926,04/04/2025,Nairobi,PMS,750754,0,0,750754,749104,-1650
INV-BAL-675846,2025-04-07,Mombasa (Kipevu),DPK,1688452,0,0,1688452,1687700,-752
INV-BAL-917274,2026-04-20,Mombasa (Kipevu),HFO,1961473,0,38170,1923303,1921628,-1675
INV-BAL-720639,,Kisumu,LPG,1451957,0,25428,1426529,1427041,512
INV-BAL-633175,2026-02-26,Mombasa (Kipevu),PMS,1733677,0,44824,1688853,1686697,-2156
INV-BAL-623020,2025-01-13,Mombasa (KOSF),LUB,1482834,723958,0,2206792,2206434,-358
INV-BAL-832045,2025-04-14,Mombasa (KOSF),JETA1,777713,438264,0,1215977,1215524,-453
INV-BAL-643728,2026-02-28,Eldoret,PMS,1848398,349859,31690,2166567,2167136,569
INV-BAL-571773,04/08/2025,Mombasa (Kipevu),DPK,1626453,423630,0,2050083,2047160,-2923
INV-BAL-561953,2025-11-01,Nairobi,AGO,993832,0,0,993832,990408,-3424
INV-BAL-271838,2025-03-16,Kisumu,LUB,1962154,0,0,1962154,1962418,264
INV-BAL-383835,2025-04-08,Mombasa (Kipevu),LUB,1286411,0,33282,1253129,1250945,-2184
INV-BAL-437911,,Eldoret,LPG,1429234,0,0,1429234,1430615,1381
INV-BAL-229855,2025-04-09,Mombasa (KOSF),PMS,1699384,0,34545,1664839,1660523,-4316
INV-BAL-854232,2025-04-20,Eldoret,AGO,792826,0,0,792826,791429,-1397
INV-BAL-390005,2025-09-03,Mombasa (KOSF),HFO,1462094,0,0,1462094,1460893,-1201
INV-BAL-380700,2025-11-18,Kisumu,HFO,1070631,0,0,1070631,1071831,1200
INV-BAL-880428,2025-10-01,Kisumu,AGO,1839377,0,20130,1819247,1819596,349
INV-BAL-634243,2025-08-02,Mombasa (KOSF),AGO,1077221,493948,0,1571169,1569728,-1441
INV-BAL-894695,2026-02-20,Kisumu,JETA1,1953741,690651,62369,2582023,2581098,-925
INV-BAL-971451,2025-03-11,Kisumu,JETA1,639463,0,44114,595349,594842,-507
INV-BAL-341243,2025-11-14,Eldoret,HFO,1819698,0,22874,1796824,1796701,-123
INV-BAL-774748,2025-12-27,Eldoret,JETA1,1670870,568197,0,2239067,2236647,-2420
INV-BAL-938023,2025-01-02,Eldoret,LPG,1235314,254343,0,1489657,1488498,-1159
INV-BAL-276556,2026-04-29,Mombasa (Kipevu),LPG,1242495,0,112652,1129843,1130332,489
INV-BAL-801536,2026-01-11,Nairobi,HFO,1215892,0,0,1215892,1215395,-497
INV-BAL-997018,2025-03-01,Eldoret,HFO,1757257,0,0,1757257,1752872,-4385
INV-BAL-576956,2025-06-09,Mombasa (Kipevu),AGO,1431495,0,0,1431495,1429489,-2006
INV-BAL-394897,2025-04-18,Mombasa (Kipevu),PMS,1064072,0,0,1064072,1066000,1928
INV-BAL-126746,2025-06-29,Mombasa (Kipevu),LUB,988739,0,51051,937688,938316,628
INV-BAL-692544,2025-12-14,Mombasa (KOSF),DPK,945703,0,53277,892426,889080,-3346
INV-BAL-843023,2025-08-08,Eldoret,AGO,704884,510463,54846,1160501,1156377,-4124
INV-BAL-107202,2026-06-19,Nairobi,LPG,1359330,0,0,1359330,1358478,-852
INV-BAL-126830,2026-05-17,Mombasa (Kipevu),AGO,1009523,0,0,1009523,1010717,1194
INV-BAL-791256,2026-06-01,Eldoret,JETA1,1647551,468465,0,2116016,2117950,1934
INV-BAL-966093,2026-01-30,Nairobi,LUB,744686,0,0,744686,741547,-3139
INV-BAL-829015,2025-01-22,Eldoret,DPK,1263718,591518,47583,1807653,1803570,-4083
INV-BAL-801826,2026-04-10,Mombasa (Kipevu),LUB,1168502,0,37759,1130743,1128084,-2659
INV-BAL-873398,2025-02-24,Nairobi,LPG,1659813,0,0,1659813,1657337,-2476
INV-BAL-127912,2025-12-28,Mombasa (KOSF),AGO,1488986,0,0,1488986,1485002,-3984
INV-BAL-790691,2025-06-28,Eldoret,JETA1,621398,0,0,621398,619059,-2339
INV-BAL-422705,2025-05-27,Nairobi,LPG,998133,0,0,998133,997131,-1002
INV-BAL-381041,2025-10-15,Eldoret,DPK,542134,0,0,542134,542835,701
INV-BAL-479968,2025-01-08,Eldoret,LPG,1416309,0,0,1416309,1415014,-1295
INV-BAL-382789,2025-05-13,Mombasa (KOSF),LUB,1984480,0,0,1984480,1982266,-2214
INV-BAL-540355,2026-04-07,Mombasa (Kipevu),JETA1,1494320,712522,0,2206842,2207693,851
INV-BAL-621463,2025-11-29,Eldoret,LPG,1513134,0,0,1513134,1513579,445
INV-BAL-417471,2025-11-08,Eldoret,HFO,1603510,513452,0,2116962,2112034,-4928
INV-BAL-632643,2026-01-31,Mombasa (KOSF),DPK,1950063,0,42572,1907491,1906803,-688
INV-BAL-810901,2025-10-20,Nairobi,AGO,754969,0,53604,701365,701477,112
INV-BAL-261532,2025-01-24,Mombasa (KOSF),AGO,1849554,0,0,1849554,1848259,-1295
INV-BAL-554626,2026-06-11,Eldoret,LUB,1148396,388726,0,1537122,1536422,-700
INV-BAL-830012,2025-07-26,Eldoret,HFO,1832015,734709,35379,2531345,2532972,1627
INV-BAL-534531,2025-06-24,Kisumu,HFO,1220687,0,0,1220687,1222064,1377
INV-BAL-974554,2025-01-09,Mombasa (KOSF),HFO,1196868,0,59476,1137392,1137614,222
INV-BAL-173913,2025-06-08,Kisumu,LUB,1999122,0,59268,1939854,1936351,-3503
INV-BAL-812008,2026-02-26,Eldoret,JETA1,572517,0,0,572517,571161,-1356
INV-BAL-686054,2026-06-28,Eldoret,JETA1,793235,0,0,793235,790605,-2630
INV-BAL-075808,2025-01-13,Mombasa (Kipevu),LPG,1663210,792833,0,2456043,2458024,1981
INV-BAL-936354,2026-05-05,Mombasa (Kipevu),LPG,684302,0,0,684302,682033,-2269
INV-BAL-113932,2025-07-13,Mombasa (Kipevu),DPK,1174953,484675,26709,1632919,1631911,-1008
INV-BAL-401713,2025-09-06,Kisumu,PMS,1592021,0,0,1592021,1592589,568
INV-BAL-611248,2025-04-25,Nairobi,JETA1,1369960,0,0,1369960,1370773,813
INV-BAL-356351,2025-09-20,Eldoret,PMS,1364692,643312,0,2008004,2009021,1017
INV-BAL-023457,2025-04-21,Kisumu,LUB,554371,0,49945,504426,506196,1770
INV-BAL-580326,2025-11-04,Eldoret,LPG,1043062,0,0,1043062,1044453,1391
INV-BAL-025723,,Kisumu,PMS,593624,0,0,593624,591965,-1659
INV-BAL-284362,2026-02-01,Kisumu,AGO,1700272,0,96006,1604266,1606000,1734
INV-BAL-774184,2025-03-23,Mombasa (Kipevu),JETA1,1904612,0,0,1904612,1904539,-73
INV-BAL-215525,2026-02-23,Mombasa (Kipevu),PMS,1416669,0,30814,1385855,1385152,-703
INV-BAL-328305,2025-08-10,Kisumu,LPG,1493567,0,0,1493567,1493155,-412
INV-BAL-416584,2025-04-13,Mombasa (Kipevu),PMS,990709,397843,0,1388552,1387306,-1246
INV-BAL-172105,03/01/2025,Mombasa (KOSF),JETA1,1414322,0,0,1414322,1411726,-2596
INV-BAL-621580,2025-02-24,Kisumu,HFO,1931578,0,34102,1897476,1898773,1297
INV-BAL-540693,2026-06-24,Mombasa (Kipevu),LUB,675218,0,0,675218,671074,-4144
INV-BAL-260862,2026-01-14,Nairobi,PMS,729891,555589,38814,1246666,1247308,642
INV-BAL-996959,2025-08-23,Nairobi,DPK,1415758,0,30722,1385036,1386018,982
INV-BAL-844325,2025-08-31,Mombasa (Kipevu),LUB,1337331,0,0,1337331,1337576,245
INV-BAL-528848,2026-02-02,Mombasa (KOSF),PMS,702746,329916,0,1032662,1030618,-2044
INV-BAL-859611,2025-03-06,Kisumu,AGO,1560205,0,0,1560205,1558948,-1257
INV-BAL-846331,2025-10-06,Mombasa (KOSF),PMS,1490783,0,0,1490783,1488966,-1817
INV-BAL-792121,2026-06-14,Eldoret,PMS,1249430,711841,0,1961271,1963048,1777
INV-BAL-477090,2025-02-01,Nairobi,DPK,1704033,0,0,1704033,1703146,-887
INV-BAL-680563,2025-08-13,Kisumu,PMS,1815717,494299,33124,2276892,2277280,388
INV-BAL-322906,2026-04-04,Mombasa (KOSF),DPK,529763,583790,78741,1034812,1036076,1264
INV-BAL-421903,2025-03-03,Mombasa (Kipevu),DPK,838512,0,54545,783967,784737,770
INV-BAL-769797,2026-06-27,Mombasa (Kipevu),LPG,715545,0,29108,686437,682565,-3872
INV-BAL-597224,2025-01-22,Nairobi,LPG,1623780,386285,22855,1987210,1988165,955
INV-BAL-936323,2026-02-26,Nairobi,PMS,530014,0,48481,481533,480285,-1248
INV-BAL-262838,2025-02-18,Nairobi,HFO,1998759,0,0,1998759,1995343,-3416
INV-BAL-414427,2026-05-16,Eldoret,AGO,1136028,0,0,1136028,1134596,-1432
INV-BAL-802416,2025-03-05,Nairobi,DPK,1817235,0,49798,1767437,1768048,611
INV-BAL-499667,2025-08-06,Mombasa (KOSF),AGO,1037687,0,20036,1017651,1016261,-1390
INV-BAL-308914,2026-03-14,Nairobi,DPK,1313806,0,0,1313806,1312815,-991
INV-BAL-892300,07/04/2026,Nairobi,LPG,737845,0,54295,683550,685098,1548
INV-BAL-025524,2026-03-07,Kisumu,LPG,1796937,0,50036,1746901,1742012,-4889
