record_id,date,depot,product,opening_stock_liters,received_pipeline_liters,dispatched_liters,book_closing_stock_liters,physical_dip_closing_stock_liters,variance_liters
INV-BAL-632473,2025-10-07,Mombasa (Kipevu),HFO,1117618,0,41778,1075840,1077207,1367
INV-BAL-640002,2026-06-22,Mombasa (KOSF),PMS,1955260,480742,114074,2321928,2322627,699
INV-BAL-830679,2026-06-29,Eldoret,HFO,785180,0,0,785180,780583,-4597
INV-BAL-763942,2026-05-05,Nairobi,DPK,1244933,0,0,1244933,1240365,-4568
INV-BAL-395991,2025-10-16,Mombasa (KOSF),LUB,1212381,0,0,1212381,1208521,-3860
INV-BAL-901563,2026-01-27,Kisumu,DPK,986409,0,0,986409,985587,-822
INV-BAL-185839,23/06/2025,Kisumu,AGO,970770,600338,0,1571108,1572050,942
INV-BAL-572331,2025-05-02,Mombasa (Kipevu),PMS,735039,0,0,735039,732812,-2227
INV-BAL-815387,2026-02-21,Mombasa (Kipevu),LUB,1152261,0,55681,1096580,1095907,-673
INV-BAL-620901,2025-12-18,Mombasa (KOSF),PMS,1242495,0,0,1242495,1242984,489
INV-BAL-929342,2025-08-15,Mombasa (KOSF),LPG,661721,0,0,661721,659344,-2377
INV-BAL-482432,2025-12-16,Mombasa (Kipevu),LPG,545786,631820,82381,1095225,1090283,-4942
INV-BAL-295911,2025-12-21,Eldoret,JETA1,666218,0,0,666218,662952,-3266
INV-BAL-576475,2026-04-23,Mombasa (KOSF),LUB,1402908,0,79219,1323689,1318708,-4981
INV-BAL-199795,2026-01-18,Mombasa (KOSF),AGO,1806725,0,0,1806725,1807379,654
INV-BAL-506489,2025-03-26,Eldoret,LPG,688110,774977,0,1463087,1460533,-2554
INV-BAL-560992,2025-12-23,Nairobi,AGO,1504307,767213,0,2271520,2267665,-3855
INV-BAL-540367,2025-11-10,Kisumu,DPK,1877408,284086,0,2161494,2157836,-3658
INV-BAL-614390,2026-04-20,Nairobi,JETA1,1100129,0,30416,1069713,1068566,-1147
INV-BAL-872029,2025-08-12,Kisumu,DPK,511161,0,0,511161,510379,-782
INV-BAL-796230,2025-07-08,Kisumu,AGO,1460521,348454,0,1808975,1805996,-2979
INV-BAL-629192,2025-06-09,Mombasa (Kipevu),HFO,1631963,0,57924,1574039,1574124,85
INV-BAL-367091,2025-04-17,Eldoret,LUB,1446138,0,59403,1386735,1382724,-4011
INV-BAL-249619,2025-04-06,Eldoret,LPG,819568,750506,0,1570074,1568210,-1864
INV-BAL-380433,2025-01-23,Mombasa (Kipevu),PMS,1751241,0,28474,1722767,1720210,-2557
INV-BAL-978479,2025-11-11,Mombasa (Kipevu),LUB,1481397,0,0,1481397,1479502,-1895
INV-BAL-720566,2026-01-05,Mombasa (KOSF),PMS,1119447,0,0,1119447,1119794,347
INV-BAL-930541,2026-04-22,Mombasa (KOSF),LPG,617716,0,94678,523038,523693,655
INV-BAL-718473,2025-05-27,Mombasa (Kipevu),LPG,1885775,0,48578,1837197,1835345,-1852
INV-BAL-822959,2025-05-30,Mombasa (KOSF),PMS,1825813,205127,0,2030940,2027076,-3864
INV-BAL-842001,2025-03-10,Kisumu,PMS,1515540,0,47166,1468374,1469933,1559
INV-BAL-123351,2026-01-05,Kisumu,JETA1,956650,0,28160,928490,926640,-1850
INV-BAL-648699,15/12/2025,Nairobi,PMS,1522429,0,46235,1476194,1472280,-3914
INV-BAL-555035,2025-12-06,Eldoret,LUB,1206546,0,0,1206546,1203802,-2744
INV-BAL-210110,2025-05-25,Nairobi,LPG,741829,0,0,741829,740636,-1193
INV-BAL-373377,2025-10-15,Mombasa (KOSF),HFO,1062105,597235,0,1659340,1660052,712
INV-BAL-738030,2025-11-06,Kisumu,HFO,1606073,0,37852,1568221,1569307,1086
INV-BAL-994158,2025-06-10,Mombasa (Kipevu),LPG,578226,598354,0,1176580,1177718,1138
INV-BAL-838228,2025-09-08,Mombasa (KOSF),DPK,1913053,0,37532,1875521,1876406,885
INV-BAL-152292,2025-09-28,Mombasa (KOSF),PMS,625369,0,0,625369,627105,1736
INV-BAL-266780,2025-01-20,Mombasa (KOSF),DPK,617185,0,33566,583619,578850,-4769
INV-BAL-869234,2025-09-17,Eldoret,PMS,759399,0,0,759399,754590,-4809
INV-BAL-006092,09/02/2025,Eldoret,LPG,947544,0,0,947544,945684,-1860
INV-BAL-679656,2025-02-18,Mombasa (Kipevu),PMS,962576,701743,0,1664319,1665076,757
INV-BAL-141869,2025-05-08,Kisumu,LUB,706401,0,0,706401,707421,1020
INV-BAL-196900,24/06/2026,Mombasa (Kipevu),JETA1,544194,0,0,544194,539221,-4973
INV-BAL-364223,2026-03-31,Mombasa (Kipevu),AGO,1039985,0,97983,942002,937381,-4621
INV-BAL-470217,2025-10-25,Nairobi,HFO,1987486,0,0,1987486,1987475,-11
INV-BAL-705096,2025-02-15,Eldoret,LPG,1409341,453240,0,1862581,1857852,-4729
INV-BAL-904878,2026-05-11,Eldoret,AGO,868582,0,44268,824314,823594,-720
INV-BAL-770552,2025-08-22,Kisumu,LUB,1344365,426128,0,1770493,1767964,-2529
INV-BAL-870333,2025-12-30,Nairobi,AGO,859889,0,27051,832838,834381,1543
INV-BAL-558497,2026-03-18,Eldoret,DPK,1928064,0,0,1928064,1927786,-278
INV-BAL-479749,2025-05-18,Mombasa (Kipevu),DPK,840956,535394,32915,1343435,1344213,778
INV-BAL-441005,2025-01-27,Eldoret,PMS,1094588,0,45824,1048764,1048992,228
INV-BAL-763972,2026-02-02,Eldoret,JETA1,714387,0,0,714387,715104,717
INV-BAL-661706,2026-06-23,Mombasa (KOSF),HFO,1689029,0,0,1689029,1686223,-2806
INV-BAL-840797,2025-06-22,Eldoret,DPK,1169604,0,72445,1097159,1097403,244
INV-BAL-776426,2025-09-13,Mombasa (KOSF),HFO,1482761,426225,51404,1857582,1852987,-4595
INV-BAL-756732,2025-03-28,Nairobi,AGO,789693,0,0,789693,785721,-3972
INV-BAL-473179,2026-04-29,Mombasa (KOSF),DPK,1156348,0,0,1156348,1155089,-1259
INV-BAL-275164,2025-06-27,Kisumu,LUB,1069271,684537,0,1753808,1750183,-3625
INV-BAL-719150,2025-03-26,Mombasa (KOSF),PMS,1224641,0,0,1224641,1220992,-3649
INV-BAL-980830,2025-11-30,Mombasa (Kipevu),HFO,1779882,300005,0,2079887,2076267,-3620
INV-BAL-233864,2025-08-21,Kisumu,HFO,547405,0,40925,506480,507799,1319
INV-BAL-334287,2025-01-06,Mombasa (KOSF),LUB,1741112,775766,0,2516878,2517508,630
INV-BAL-538851,2026-01-11,Kisumu,AGO,791354,0,0,791354,788037,-3317
INV-BAL-371151,2025-03-21,Nairobi,LPG,885644,0,0,885644,881027,-4617
INV-BAL-284825,2026-03-12,Mombasa (KOSF),AGO,1285363,0,0,1285363,1282193,-3170
INV-BAL-885060,2025-05-16,Mombasa (Kipevu),PMS,1157722,0,0,1157722,1153356,-4366
INV-BAL-970962,2026-06-05,Mombasa (KOSF),HFO,726160,0,0,726160,721966,-4194
INV-BAL-720352,,Kisumu,HFO,1149415,0,81624,1067791,1069689,1898
INV-BAL-700801,09/01/2025,Kisumu,LPG,818368,0,56008,762360,762652,292
INV-BAL-035003,2025-11-21,Eldoret,HFO,1581920,635323,0,2217243,2218485,1242
INV-BAL-646213,2026-05-08,Mombasa (Kipevu),LPG,588658,259620,54083,794195,792777,-1418
INV-BAL-592160,2026-06-01,Mombasa (KOSF),JETA1,1282495,0,0,1282495,1279725,-2770
INV-BAL-566383,2026-05-13,Nairobi,HFO,1634789,0,44704,1590085,1587661,-2424
INV-BAL-020515,2025-08-14,Mombasa (Kipevu),JETA1,1226039,355591,0,1581630,1580649,-981
INV-BAL-942708,2025-03-20,Mombasa (KOSF),AGO,1003726,694323,34604,1663445,1662871,-574
INV-BAL-061895,25/12/2025,Mombasa (Kipevu),LPG,1390296,0,0,1390296,1390452,156
INV-BAL-470327,2025-11-30,Eldoret,HFO,1328921,0,32677,1296244,1295855,-389
INV-BAL-960178,2026-04-09,Eldoret,HFO,1199055,0,0,1199055,1198390,-665
INV-BAL-175484,2025-11-10,Mombasa (KOSF),DPK,1913803,0,0,1913803,1914243,440
INV-BAL-039577,11/12/2025,Mombasa (Kipevu),PMS,1486896,0,53141,1433755,1432671,-1084
INV-BAL-655005,2025-07-03,Mombasa (Kipevu),HFO,1738964,0,0,1738964,1735235,-3729
INV-BAL-722516,21/05/2025,Eldoret,LUB,1887430,0,54472,1832958,1834571,1613
INV-BAL-524337,2026-03-28,Kisumu,DPK,1638529,562675,58025,2143179,2139696,-3483
INV-BAL-356162,2025-01-27,Mombasa (KOSF),JETA1,1602271,0,25863,1576408,1576812,404
INV-BAL-927475,2025-04-18,Nairobi,AGO,1976481,0,0,1976481,1972577,-3904
INV-BAL-534667,2025-02-20,Kisumu,LUB,1821785,210598,0,2032383,2033158,775
INV-BAL-620716,2025-11-30,Kisumu,HFO,679912,0,28723,651189,653030,1841
INV-BAL-909434,2025-11-25,Eldoret,HFO,1979104,0,36710,1942394,1940321,-2073
INV-BAL-592592,2026-05-31,Eldoret,DPK,631276,0,0,631276,627763,-3513
INV-BAL-830386,2026-05-09,Kisumu,HFO,1519493,0,0,1519493,1514665,-4828
INV-BAL-343521,2026-04-29,Kisumu,PMS,1139997,798006,84677,1853326,1854256,930
INV-BAL-839196,2025-12-12,Nairobi,HFO,1532335,411790,21327,1922798,1919819,-2979
INV-BAL-508777,2025-12-26,Mombasa (Kipevu),AGO,1028999,0,43505,985494,983391,-2103
INV-BAL-731443,2025-06-17,Kisumu,DPK,1183674,0,48031,1135643,1136454,811
INV-BAL-951595,2026-02-24,Mombasa (KOSF),DPK,628627,0,25784,602843,598582,-4261
INV-BAL-647334,,Eldoret,DPK,1642616,0,0,1642616,1638476,-4140
INV-BAL-041966,2026-03-27,Mombasa (Kipevu),LPG,1226783,0,50712,1176071,1175600,-471
INV-BAL-741189,2025-12-15,Kisumu,AGO,1051644,0,0,1051644,1051055,-589
INV-BAL-482114,2026-03-16,Mombasa (Kipevu),HFO,1956946,556809,83115,2430640,2431247,607
INV-BAL-834489,2025-04-13,Eldoret,DPK,534868,0,0,534868,534056,-812
INV-BAL-318577,2025-02-15,Mombasa (KOSF),AGO,1017518,0,0,1017518,1014959,-2559
INV-BAL-471609,2025-04-08,Kisumu,HFO,780036,0,0,780036,777298,-2738
INV-BAL-047300,04/10/2025,Mombasa (KOSF),DPK,1634357,0,0,1634357,1630317,-4040
INV-BAL-943744,2025-04-14,Nairobi,JETA1,1464710,0,0,1464710,1464064,-646
INV-BAL-914588,,Kisumu,DPK,848561,741107,0,1589668,1588560,-1108
INV-BAL-856138,2026-03-10,Mombasa (KOSF),LUB,1772886,0,87265,1685621,1683594,-2027
INV-BAL-531679,2025-11-23,Kisumu,AGO,949483,0,0,949483,948986,-497
INV-BAL-305969,2025-02-19,Mombasa (KOSF),LPG,713802,0,0,713802,711523,-2279
INV-BAL-426384,2026-01-06,Kisumu,AGO,1472095,0,86868,1385227,1385477,250
INV-BAL-336770,2025-01-31,Eldoret,HFO,658595,0,0,658595,658720,125
INV-BAL-435970,2025-01-29,Mombasa (Kipevu),DPK,507582,0,0,507582,503376,-4206
INV-BAL-665324,2026-01-09,Eldoret,AGO,905421,0,0,905421,901325,-4096
INV-BAL-377158,2026-02-16,Kisumu,HFO,945571,0,29888,915683,915956,273
INV-BAL-867357,2025-04-18,Nairobi,LUB,1214442,564026,49336,1729132,1728674,-458
INV-BAL-556424,2025-03-28,Kisumu,AGO,1457874,280893,55312,1683455,1683223,-232
INV-BAL-344147,2026-06-06,Mombasa (Kipevu),DPK,876044,0,46451,829593,824979,-4614
INV-BAL-802499,2025-08-20,Nairobi,LUB,1491999,0,0,1491999,1493241,1242
INV-BAL-320283,07/01/2025,Kisumu,JETA1,1999914,727140,0,2727054,2726049,-1005
INV-BAL-192379,2026-01-31,Nairobi,LPG,1746208,312553,0,2058761,2058171,-590
INV-BAL-052229,2026-02-15,Mombasa (Kipevu),DPK,1056122,694422,0,1750544,1746561,-3983
INV-BAL-575765,2025-02-04,Kisumu,LUB,1721097,0,44593,1676504,1677095,591
INV-BAL-439128,2026-04-15,Nairobi,JETA1,670090,0,0,670090,670260,170
INV-BAL-033955,2025-01-13,Eldoret,LUB,1504116,0,0,1504116,1499864,-4252
INV-BAL-478647,2026-06-17,Eldoret,AGO,745364,0,0,745364,745637,273
INV-BAL-162865,2025-04-26,Kisumu,HFO,747846,0,0,747846,745328,-2518
INV-BAL-044279,2025-05-03,Kisumu,LPG,1633340,371361,0,2004701,2003899,-802
INV-BAL-566375,2025-02-27,Mombasa (KOSF),HFO,1274988,0,0,1274988,1273234,-1754
INV-BAL-943223,2025-02-24,Mombasa (Kipevu),JETA1,1280762,0,0,1280762,1279760,-1002
INV-BAL-778408,2025-06-12,Mombasa (Kipevu),LUB,1927277,0,0,1927277,1928641,1364
INV-BAL-026920,11/12/2025,Mombasa (KOSF),LUB,1821123,0,40831,1780292,1775484,-4808
INV-BAL-451423,2025-04-05,Eldoret,JETA1,881508,0,47965,833543,834572,1029
INV-BAL-146680,2025-09-16,Mombasa (Kipevu),DPK,924098,0,125861,798237,799917,1680
INV-BAL-774222,2025-06-25,Nairobi,LPG,1843637,334767,28382,2150022,2150932,910
INV-BAL-611527,2025-06-16,Mombasa (Kipevu),LPG,1626291,0,0,1626291,1627485,1194
INV-BAL-451423,2025-04-05,Eldoret,JETA1,881508,0,47965,833543,834572,1029
INV-BAL-828371,2025-02-20,Kisumu,DPK,1078362,0,0,1078362,1077022,-1340
INV-BAL-879251,2026-05-17,Mombasa (KOSF),PMS,1773800,0,21623,1752177,1748590,-3587
INV-BAL-223055,2025-11-08,Nairobi,PMS,1015579,0,0,1015579,1010974,-4605
INV-BAL-752151,,Nairobi,DPK,1455082,0,0,1455082,1453133,-1949
INV-BAL-244137,2026-06-20,Mombasa (KOSF),JETA1,880104,0,0,880104,876367,-3737
INV-BAL-116955,2025-05-25,Kisumu,JETA1,1609550,0,23587,1585963,1586460,497
INV-BAL-819374,2025-07-29,Kisumu,PMS,1564958,0,0,1564958,1560189,-4769
INV-BAL-910587,2025-09-27,Kisumu,PMS,669927,0,0,669927,671832,1905
INV-BAL-719034,2025-10-27,Kisumu,LPG,1133403,0,0,1133403,1128443,-4960
INV-BAL-708841,2025-03-18,Mombasa (KOSF),JETA1,1353512,0,0,1353512,1348893,-4619
INV-BAL-643354,2025-08-06,Nairobi,LUB,1929711,0,0,1929711,1928037,-1674
INV-BAL-817675,2025-11-02,Kisumu,HFO,875513,472669,57559,1290623,1287689,-2934
INV-BAL-159114,2025-12-12,Mombasa (KOSF),DPK,1111809,0,133650,978159,979162,1003
INV-BAL-167960,2026-03-02,Eldoret,LUB,1358644,0,75921,1282723,1283979,1256
INV-BAL-221545,2025-03-26,Mombasa (Kipevu),HFO,1052534,0,21338,1031196,1032771,1575
INV-BAL-042525,2026-06-27,Nairobi,AGO,1921321,0,36697,1884624,1881860,-2764
INV-BAL-887538,2025-12-29,Mombasa (Kipevu),DPK,1558799,321066,0,1879865,1878532,-1333
INV-BAL-780035,2026-03-14,Eldoret,PMS,814599,434990,80416,1169173,1166392,-2781
INV-BAL-204333,2025-08-27,Kisumu,LPG,1885550,0,0,1885550,1886594,1044
INV-BAL-435841,2025-10-10,Mombasa (Kipevu),AGO,768154,0,0,768154,769053,899
INV-BAL-421337,2025-12-08,Mombasa (Kipevu),HFO,1774289,0,0,1774289,1774352,63
INV-BAL-122040,2025-09-06,Eldoret,AGO,1194532,0,0,1194532,1190075,-4457
INV-BAL-147274,2025-08-10,Eldoret,HFO,1778979,0,0,1778979,1776565,-2414
INV-BAL-136090,2026-02-18,Mombasa (Kipevu),LUB,1039253,429055,79548,1388760,1389293,533
INV-BAL-217419,2026-06-16,Eldoret,PMS,1724626,255210,68805,1911031,1909609,-1422
INV-BAL-301445,2025-06-18,Mombasa (KOSF),PMS,552610,0,45555,507055,503051,-4004
INV-BAL-545041,2025-02-23,Eldoret,HFO,1185245,255922,0,1441167,1442171,1004
INV-BAL-740696,2026-01-14,Eldoret,AGO,807056,0,0,807056,804051,-3005
INV-BAL-514786,2026-03-21,Nairobi,LPG,1902496,0,0,1902496,1899125,-3371
INV-BAL-994137,2026-05-15,Mombasa (KOSF),HFO,800024,0,0,800024,799653,-371
INV-BAL-802504,2025-12-14,Eldoret,PMS,502813,0,0,502813,501149,-1664
INV-BAL-528558,2025-06-11,Mombasa (KOSF),JETA1,1492965,0,43330,1449635,1445763,-3872
INV-BAL-370193,2025-09-08,Mombasa (Kipevu),HFO,1070176,0,0,1070176,1071639,1463
INV-BAL-555025,2025-11-24,Eldoret,AGO,1554185,0,0,1554185,1553910,-275
INV-BAL-970198,2025-04-29,Mombasa (Kipevu),AGO,1819353,0,0,1819353,1816753,-2600
INV-BAL-110686,2025-02-14,Eldoret,HFO,719596,0,0,719596,716873,-2723
INV-BAL-602105,2026-02-19,Eldoret,AGO,653902,369248,30290,992860,992332,-528
INV-BAL-177246,2025-09-15,Eldoret,PMS,1730535,538891,0,2269426,2270418,992
INV-BAL-196851,2026-06-20,Mombasa (Kipevu),AGO,1278410,600684,0,1879094,1875495,-3599
INV-BAL-584871,2025-02-03,Mombasa (KOSF),LUB,1135113,0,0,1135113,1132578,-2535
INV-BAL-728833,2025-12-22,Mombasa (Kipevu),HFO,1265664,703025,48626,1920063,1917492,-2571
INV-BAL-399672,2025-09-27,Kisumu,DPK,1817411,0,38401,1779010,1777908,-1102
INV-BAL-947626,2026-06-26,Mombasa (Kipevu),PMS,715112,0,50778,664334,663949,-385
INV-BAL-144339,2025-07-19,Nairobi,LPG,672808,0,0,672808,670688,-2120
INV-BAL-451640,2025-02-22,Kisumu,JETA1,1010362,0,0,1010362,1010621,259
INV-BAL-666674,2025-01-15,Kisumu,LPG,1663300,0,0,1663300,1660105,-3195
INV-BAL-405900,2025-12-13,Kisumu,LUB,713494,0,0,713494,712988,-506
INV-BAL-448025,2025-04-13,Kisumu,LUB,1354348,0,37144,1317204,1318680,1476
INV-BAL-102904,2025-10-17,Mombasa (Kipevu),PMS,1776692,0,0,1776692,1778298,1606
INV-BAL-204151,2025-04-08,Mombasa (Kipevu),PMS,1052531,634617,0,1687148,1683576,-3572
INV-BAL-981233,2025-02-19,Eldoret,HFO,1330487,643103,0,1973590,1974922,1332
INV-BAL-172760,2026-05-15,Eldoret,HFO,1170748,0,0,1170748,1172528,1780
INV-BAL-160190,2025-03-20,Mombasa (Kipevu),HFO,1828696,442751,0,2271447,2271574,127
INV-BAL-942721,2026-06-27,Eldoret,DPK,1502852,0,0,1502852,1499935,-2917
INV-BAL-481620,,Nairobi,DPK,1179688,0,45296,1134392,1130145,-4247
INV-BAL-367806,2025-01-11,Eldoret,DPK,1600133,0,0,1600133,1601462,1329
INV-BAL-019932,2025-09-16,Nairobi,LPG,1927932,644921,110462,2462391,2461207,-1184
INV-BAL-675880,2025-07-15,Eldoret,LPG,969146,0,58407,910739,910623,-116
INV-BAL-315689,2025-01-21,Nairobi,AGO,1505731,603808,36675,2072864,2072589,-275
INV-BAL-702120,2025-08-28,Mombasa (KOSF),HFO,802758,0,36135,766623,768466,1843
INV-BAL-267284,2025-03-26,Mombasa (KOSF),LUB,1531779,238172,38387,1731564,1729883,-1681
INV-BAL-321640,2025-08-01,Kisumu,AGO,1834682,613781,25660,2422803,2419339,-3464
INV-BAL-586469,2026-04-08,Mombasa (Kipevu),LPG,1320017,0,0,1320017,1319136,-881
INV-BAL-278793,,Kisumu,JETA1,1706057,0,0,1706057,1707161,1104
INV-BAL-957654,2025-01-26,Mombasa (Kipevu),HFO,1162199,0,90247,1071952,1070453,-1499
INV-BAL-806950,2026-06-24,Eldoret,AGO,659347,0,0,659347,658422,-925
INV-BAL-004545,2026-06-03,Kisumu,JETA1,1257096,0,47747,1209349,1210840,1491
INV-BAL-946558,2025-04-07,Mombasa (Kipevu),JETA1,1127315,0,44161,1083154,1082262,-892
INV-BAL-265721,2026-05-31,Mombasa (Kipevu),DPK,1072917,0,0,1072917,1072680,-237
INV-BAL-903645,2025-11-20,Mombasa (Kipevu),JETA1,1047409,0,0,1047409,1047452,43
INV-BAL-493229,2026-05-18,Kisumu,JETA1,592092,634886,0,1226978,1224235,-2743
INV-BAL-562360,2025-11-29,Kisumu,PMS,1194585,0,0,1194585,1194399,-186
INV-BAL-898319,2025-10-20,Nairobi,LPG,1113291,278922,0,1392213,1391634,-579
INV-BAL-399628,2025-04-05,Kisumu,LUB,1873544,0,34152,1839392,1840414,1022
INV-BAL-305603,2025-04-23,Mombasa (KOSF),HFO,902224,647790,0,1550014,1547067,-2947
INV-BAL-654083,2025-01-30,Eldoret,LPG,1960825,0,25347,1935478,1933148,-2330
INV-BAL-202700,2026-05-04,Nairobi,AGO,1255996,0,96712,1159284,1154895,-4389
INV-BAL-420582,26/01/2025,Mombasa (Kipevu),AGO,1590722,613775,0,2204497,2200844,-3653
INV-BAL-968818,2026-04-25,Nairobi,AGO,1302831,0,53662,1249169,1249655,486
INV-BAL-945538,2026-01-29,Nairobi,HFO,1671210,0,43408,1627802,1627944,142
INV-BAL-641806,2025-01-29,Eldoret,AGO,1013992,0,0,1013992,1009652,-4340
INV-BAL-038647,2026-04-03,Mombasa (Kipevu),DPK,859325,0,0,859325,860946,1621
INV-BAL-152736,2026-03-24,Mombasa (Kipevu),JETA1,840098,271769,26482,1085385,1081922,-3463
INV-BAL-646103,2025-04-25,Eldoret,JETA1,817449,664104,0,1481553,1482912,1359
INV-BAL-124375,2025-11-25,Mombasa (Kipevu),DPK,837084,0,28268,808816,807375,-1441
INV-BAL-288570,,Mombasa (KOSF),PMS,519506,0,0,519506,519031,-475
INV-BAL-659565,2026-02-09,Mombasa (Kipevu),DPK,642465,0,42986,599479,597310,-2169
INV-BAL-879081,2025-05-02,Eldoret,AGO,1911242,0,26004,1885238,1882559,-2679
INV-BAL-900469,2025-06-02,Eldoret,LUB,990015,0,35702,954313,951702,-2611
INV-BAL-575529,2025-04-03,Nairobi,DPK,535955,0,56377,479578,476048,-3530
INV-BAL-618394,2025-05-29,Mombasa (Kipevu),AGO,1077105,0,57061,1020044,1016880,-3164
INV-BAL-918715,2025-07-26,Mombasa (KOSF),HFO,536064,0,0,536064,532910,-3154
INV-BAL-367214,2025-12-16,Mombasa (KOSF),HFO,1616182,0,0,1616182,1614716,-1466
INV-BAL-752479,2025-12-15,Mombasa (Kipevu),JETA1,1322130,714382,42000,1994512,1991304,-3208
INV-BAL-250480,2025-03-14,Mombasa (Kipevu),JETA1,721208,0,0,721208,720487,-721
INV-BAL-889273,2025-11-21,Kisumu,AGO,1996360,0,46898,1949462,1947402,-2060
INV-BAL-602314,2025-02-12,Eldoret,AGO,1926248,0,75117,1851131,1849595,-1536
INV-BAL-310087,2025-09-23,Kisumu,DPK,1110347,412308,0,1522655,1518570,-4085
INV-BAL-920540,,Mombasa (KOSF),DPK,714776,0,56674,658102,655358,-2744
INV-BAL-623205,2026-03-23,Kisumu,JETA1,1665635,0,0,1665635,1660841,-4794
INV-BAL-959458,,Mombasa (Kipevu),AGO,1746454,0,0,1746454,1747414,960
INV-BAL-004898,2025-12-27,Mombasa (KOSF),LUB,1828669,0,0,1828669,1828554,-115
INV-BAL-604362,2026-06-18,Mombasa (Kipevu),DPK,812876,0,0,812876,808131,-4745
INV-BAL-183127,2025-08-23,Mombasa (Kipevu),LUB,1905496,0,0,1905496,1902727,-2769
INV-BAL-367883,2025-06-04,Mombasa (KOSF),PMS,1682050,203285,0,1885335,1880910,-4425
INV-BAL-492989,2026-03-07,Nairobi,HFO,1147547,0,0,1147547,1143949,-3598
INV-BAL-687958,2026-01-31,Mombasa (KOSF),LUB,1401734,0,26965,1374769,1370625,-4144
INV-BAL-733058,2025-02-05,Mombasa (KOSF),JETA1,1906373,716808,0,2623181,2625028,1847
INV-BAL-691298,2025-07-24,Nairobi,JETA1,1711869,745437,65430,2391876,2388759,-3117
INV-BAL-675636,,Nairobi,JETA1,769150,0,0,769150,767292,-1858
INV-BAL-669175,2026-05-14,Eldoret,DPK,1797564,0,0,1797564,1798653,1089
INV-BAL-464096,2025-03-23,Kisumu,LUB,672372,618679,0,1291051,1286205,-4846
INV-BAL-841988,2026-06-13,Mombasa (Kipevu),LUB,1178137,0,0,1178137,1178501,364
INV-BAL-554137,2025-07-16,Nairobi,HFO,1917955,0,30922,1887033,1885347,-1686
INV-BAL-440976,2026-03-03,Kisumu,JETA1,726993,0,0,726993,728066,1073
INV-BAL-811474,2026-03-20,Mombasa (KOSF),LPG,1825107,0,76037,1749070,1748766,-304
INV-BAL-078188,2025-07-14,Nairobi,AGO,1220747,0,0,1220747,1218019,-2728
INV-BAL-506891,2025-04-14,Nairobi,LPG,1533094,0,0,1533094,1533014,-80
INV-BAL-596723,2025-07-10,Kisumu,PMS,502622,0,34799,467823,469751,1928
INV-BAL-979789,2025-07-04,Kisumu,HFO,1467105,0,26874,1440231,1439670,-561
INV-BAL-133402,2026-06-16,Eldoret,LUB,1234887,594786,72464,1757209,1753097,-4112
INV-BAL-157682,2025-03-02,Nairobi,AGO,1366212,0,0,1366212,1364182,-2030
INV-BAL-900517,2025-06-03,Mombasa (KOSF),LPG,1781193,626112,0,2407305,2407204,-101
INV-BAL-263054,2025-10-26,Mombasa (Kipevu),AGO,1190638,0,0,1190638,1189064,-1574
INV-BAL-330593,2025-11-22,Nairobi,LPG,1631440,267083,0,1898523,1896448,-2075
INV-BAL-087089,2025-03-08,Mombasa (KOSF),LPG,869322,0,0,869322,868527,-795
INV-BAL-067730,2025-01-26,Eldoret,DPK,1895400,0,34425,1860975,1861346,371
INV-BAL-553847,2025-10-07,Nairobi,LPG,1995804,0,0,1995804,1992859,-2945
INV-BAL-876518,2026-01-06,Eldoret,AGO,1035496,0,0,1035496,1037312,1816
INV-BAL-885451,2025-09-09,Mombasa (Kipevu),PMS,1960004,0,0,1960004,1958333,-1671
INV-BAL-592146,2025-04-13,Mombasa (KOSF),LUB,1910811,0,25287,1885524,1883490,-2034
INV-BAL-315448,2025-06-12,Kisumu,AGO,1810816,0,0,1810816,1809720,-1096
INV-BAL-797008,2025-07-26,Mombasa (KOSF),JETA1,1063388,0,0,1063388,1060011,-3377
INV-BAL-812228,2025-07-26,Mombasa (Kipevu),DPK,1367389,225344,0,1592733,1593997,1264
INV-BAL-290801,2026-06-13,Mombasa (KOSF),LPG,1948552,0,0,1948552,1949998,1446
INV-BAL-414318,2025-03-05,Eldoret,HFO,1629294,0,0,1629294,1625239,-4055
INV-BAL-263262,2026-01-08,Nairobi,PMS,1295491,0,87773,1207718,1207089,-629
INV-BAL-747289,2026-04-22,Eldoret,DPK,836967,0,0,836967,836399,-568
INV-BAL-189901,2025-05-03,Eldoret,HFO,838515,286593,0,1125108,1126821,1713
INV-BAL-232316,2025-10-23,Nairobi,AGO,612133,700648,0,1312781,1311466,-1315
INV-BAL-619031,2025-10-13,Mombasa (Kipevu),DPK,1633269,0,0,1633269,1633020,-249
INV-BAL-388869,2025-07-10,Mombasa (KOSF),LPG,1130157,0,41812,1088345,1084480,-3865
INV-BAL-802716,2025-12-07,Nairobi,AGO,963863,657913,0,1621776,1618336,-3440
INV-BAL-212981,,Mombasa (Kipevu),LUB,958997,451269,0,1410266,1408712,-1554
INV-BAL-523036,2025-06-05,Eldoret,AGO,1944737,0,0,1944737,1943276,-1461
INV-BAL-744283,2026-03-01,Eldoret,DPK,577126,751781,28752,1300155,1295734,-4421
INV-BAL-431205,2026-02-11,Mombasa (KOSF),HFO,1535621,403039,53632,1885028,1880781,-4247
INV-BAL-590772,2025-09-26,Nairobi,AGO,1461337,0,0,1461337,1461930,593
