payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-88274,INV-39777,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-05-17,18001,1
PAY-36059,INV-75139,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-07-31,109664,1
PAY-69975,INV-34558,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-11-19,67585,2
PAY-62749,INV-12144,OMC-008,National Oil,GB08NAFX56342160733754,2025-09-07,186547,1
PAY-21500,INV-19848,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-02-12,17080,2
PAY-60381,INV-69064,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,03/02/2026,198338,1
PAY-61530,INV-44025,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-07,31839,1
PAY-21814,INV-38565,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-20,100616,1
PAY-99724,INV-70154,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-07-17,262936,1
PAY-35588,INV-58523,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-07-31,134432,1
PAY-34861,INV-91873,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-05-06,41261,1
PAY-60014,INV-15280,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-28,159350,1
PAY-17485,INV-21451,OMC-007,Kobil,GB37IDDX82449353487401,03/11/2025,83772,1
PAY-87318,INV-69788,OMC-010,Tamoil,GB34EABH79176936763201,2026-07-23,55274,1
PAY-12077,INV-79923,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-06-14," KES 223,701 ",1
PAY-36214,INV-90281,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-07,24326,1
PAY-89204,INV-34081,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-22,130423,1
PAY-11492,INV-54596,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-06-09,35463,2
PAY-35802,INV-46645,OMC-010,Tamoil,GB34EABH79176936763201,2026-06-30,101219,1
PAY-75804,INV-92868,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-30,24570,1
PAY-47580,INV-38141,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-02-21,243833,1
PAY-91137,INV-80103,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-23,117520,2
PAY-26394,INV-28522,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-26,41632,1
PAY-44466,INV-64859,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-05,24135,1
PAY-75795,INV-32032,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-10-28,162564,1
PAY-65965,INV-19138,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-10-05,207083,1
PAY-36821,INV-32437,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-30,22337,2
PAY-62290,INV-76103,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-12-29,15464,1
PAY-36005,INV-44456,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-17,137906,1
PAY-82106,INV-77798,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-02-25,164579,1
PAY-80508,INV-68677,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-03,23513,1
PAY-41082,INV-12015,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-19,48347,1
PAY-20236,INV-29169,OMC-010,Tamoil,GB34EABH79176936763201,,42877,2
PAY-29852,INV-21011,OMC-007,Kobil,GB37IDDX82449353487401,2025-11-29,34922,1
PAY-83504,INV-41635,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-17,170342,1
PAY-20780,INV-52100,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-10,116679,1
PAY-97541,INV-14162,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-11-25,146613,1
PAY-33020,INV-55548,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-01-20,66435,2
PAY-12264,INV-27208,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-02-01,123317,1
PAY-60440,INV-34885,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-01,233375,1
PAY-19465,INV-23409,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-11-09,257013,1
PAY-88275,INV-97629,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-27,215342,1
PAY-30550,INV-84044,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-04-22," KES 74,635 ",2
PAY-73781,INV-30515,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-03-31,27155,1
PAY-79749,INV-94283,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-06-28,126014,1
PAY-84734,INV-92451,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-08-07,20638,2
PAY-97160,INV-74550,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-04-10,34279,1
PAY-57504,INV-82893,OMC-014,Texol Energies,GB06ONXS45314737996507,,207731,1
PAY-65218,INV-36543,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-06-04,33734,1
PAY-50716,INV-24315,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-03-15,206327,1
PAY-14504,INV-36168,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-09-01,39116,1
PAY-96191,INV-84780,OMC-008,National Oil,GB08NAFX56342160733754,2026-01-13,25673,1
PAY-98492,INV-78311,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-26,19508,1
PAY-28259,INV-52672,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-10,24073,1
PAY-63904,INV-54549,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-26,157323,2
PAY-80077,INV-81933,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-07-31,41035,2
PAY-67319,INV-72772,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-08,46619,1
PAY-92252,INV-29491,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-05-10,41405,1
PAY-37050,INV-93000,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-02-28,53746,1
PAY-72619,INV-69195,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-02-13," KES 112,265 ",1
PAY-13750,INV-71253,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-07-11," KES 9,183 ",2
PAY-89437,INV-95025,OMC-008,National Oil,GB08NAFX56342160733754,2025-02-05,166010,1
PAY-34942,INV-33912,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-03-04,117076,1
PAY-43165,INV-69149,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-03-11,43520,1
PAY-64864,INV-12804,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-21,211353,1
PAY-69138,INV-12098,OMC-010,Tamoil,GB34EABH79176936763201,2025-08-08,207121,1
PAY-89417,INV-63268,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-04-28,22885,1
PAY-19651,INV-61711,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-07-22,86538,1
PAY-68826,INV-75852,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-04,267378,1
PAY-73843,INV-54004,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-04-26,32235,1
PAY-89382,INV-76427,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-11-04,28681,1
PAY-26602,INV-60012,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-02-22,196473,1
PAY-99980,INV-22169,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-03-26,59677,1
PAY-26530,INV-65503,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-11,102882,1
PAY-23347,INV-17184,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-07-26,172196,1
PAY-98799,INV-11472,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-08-05,41348,1
PAY-43470,INV-63422,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-28,83690,2
PAY-86924,INV-38498,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-11-20,222874,1
PAY-87714,INV-45341,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-06,37581,1
PAY-22535,INV-29647,OMC-010,Tamoil,GB34EABH79176936763201,15/03/2026,37031,1
PAY-80549,INV-73791,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-02-23,294888,1
PAY-78937,INV-31439,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-10-13,38953,1
PAY-70780,INV-52302,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-07-25,128613,1
PAY-81309,INV-99258,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-02-27," KES 28,864 ",1
PAY-22464,INV-29929,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-10-08,112993,1
PAY-31197,INV-63463,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-04,205480,1
PAY-99855,INV-80175,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-18,109628,1
PAY-57727,INV-97097,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-09-21,75670,1
PAY-13448,INV-78616,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-07-11,34234,1
PAY-40571,INV-48796,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-05-07,50704,1
PAY-32794,INV-50221,OMC-008,National Oil,GB08NAFX56342160733754,2026-02-15,106595,1
PAY-57058,INV-75950,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-07-02,16536,2
PAY-58099,INV-67951,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-28,276578,1
PAY-36161,INV-89444,OMC-003,Rubis Energy,GB04LOQO13315098393010,29/01/2026,24106,1
PAY-42086,INV-32455,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-09-11,160391,1
PAY-34796,INV-89155,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-07-27,259113,1
PAY-78571,INV-22183,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-11,53370,1
PAY-54843,INV-46018,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,,34004,1
PAY-57653,INV-50973,OMC-008,National Oil,GB08NAFX56342160733754,2025-05-26,180676,1
PAY-79442,INV-91115,OMC-007,Kobil,GB37IDDX82449353487401,2025-08-19,166001,1
PAY-23442,INV-97114,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-28,123709,1
PAY-46356,INV-16028,OMC-004,Gulf Energy,GB89GWUW86379402654235,,86692,1
PAY-89529,INV-49348,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-01-16,285167,1
PAY-55298,INV-95693,OMC-007,Kobil,GB37IDDX82449353487401,2025-06-09,39822,1
PAY-25936,INV-37908,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-07,201502,1
PAY-31077,INV-12565,OMC-008,National Oil,GB08NAFX56342160733754,2025-11-17,16025,2
PAY-25186,INV-35265,OMC-011,Hass Petroleum,GB56WGCN65876036690967,29/07/2026,43909,1
PAY-57005,INV-83622,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-04,60608,1
PAY-84925,INV-91802,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-19,101176,1
PAY-27272,INV-31354,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-11-18,162252,1
PAY-21972,INV-68642,OMC-010,Tamoil,GB34EABH79176936763201,2026-04-16," KES 290,171 ",1
PAY-57600,INV-47023,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-07-20,44533,1
PAY-74612,INV-69811,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-16,131578,1
PAY-63508,INV-30888,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-09,49608,2
PAY-31029,INV-63110,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-01-31,140800,1
PAY-71561,INV-98684,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-03,49743,2
PAY-20325,INV-11427,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-06-16,241595,1
PAY-58004,INV-47314,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-09-14,129151,1
PAY-21080,INV-31658,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-11-18,36119,1
PAY-51966,INV-28223,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-27,49477,1
PAY-62085,INV-25187,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-05,115121,1
PAY-46373,INV-35510,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-02-21,121203,1
PAY-77274,INV-96408,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-03-04,41075,1
PAY-71747,INV-25864,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-11-28,192984,1
PAY-71885,INV-87716,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-03-14,54246,1
PAY-53991,INV-69506,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-22,192385,1
PAY-81377,INV-25834,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-04-17,27888,1
PAY-97720,INV-48232,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-16,107483,1
PAY-94843,INV-25205,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-05-19,134736,1
PAY-94639,INV-22519,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-30,164425,1
PAY-63549,INV-45393,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-20,69265,2
PAY-80728,INV-53156,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-02,20175,2
PAY-25056,INV-42800,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-17,288575,1
PAY-96954,INV-82566,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-02,51436,2
PAY-33767,INV-68321,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-12-17,152942,1
PAY-85142,INV-69185,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-06-14,47077,1
PAY-97078,INV-58540,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-12-21,94700,1
PAY-53414,INV-28234,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-10-09,113422,1
PAY-54313,INV-39047,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-02-27,29072,1
PAY-61124,INV-91994,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-10-14,17387,2
PAY-21321,INV-39874,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-06-20,294976,1
PAY-86498,INV-90268,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-12,131152,1
PAY-35754,INV-23865,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-07-08,25951,1
PAY-84417,INV-58526,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-08-01,222236,1
PAY-18605,INV-49719,OMC-004,Gulf Energy,GB89GWUW86379402654235,09/03/2026,28606,1
PAY-25882,INV-76622,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-06-26,78071,2
PAY-58009,INV-86986,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-11,181250,1
PAY-62867,INV-81684,OMC-006,Hashi Energy,GB05QCFC91361939909169,23/05/2025," KES 57,550 ",1
PAY-30644,INV-14842,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-11-07," KES 26,550 ",1
PAY-23491,INV-79359,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-02,24790,1
PAY-55300,INV-17200,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-25,247035,1
PAY-65045,INV-65988,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-08-13,56484,1
PAY-55422,INV-55364,OMC-008,National Oil,GB08NAFX56342160733754,2025-03-09,143782,1
PAY-66995,INV-92008,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-04-16,22387,1
PAY-67902,INV-33115,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-05-16,54633,1
PAY-52690,INV-89137,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-20,38893,1
PAY-12679,INV-19804,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-23,44163,1
PAY-59598,INV-43154,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-04-01,211471,1
PAY-10806,INV-26433,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,20/05/2026,166870,1
PAY-17188,INV-66211,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-30,18611,2
PAY-14182,INV-99633,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-03-23,70185,1
PAY-88294,INV-82547,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-12,134416,1
PAY-70744,INV-79694,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-06-24,48134,2
PAY-74911,INV-40361,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-03-27,21399,1
PAY-93635,INV-89525,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-07-04,204197,1
PAY-40528,INV-49758,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-10-11,14866,1
PAY-91817,INV-15826,OMC-008,National Oil,GB08NAFX56342160733754,2025-03-08,22826,1
PAY-11821,INV-57313,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-07-05,57734,1
PAY-79330,INV-53353,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-07-20,202202,1
PAY-24644,INV-98205,OMC-008,National Oil,GB08NAFX56342160733754,2025-02-28,37306,1
PAY-44925,INV-71310,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-02-04,55869,1
PAY-57756,INV-71929,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-02,27977,1
PAY-11258,INV-53527,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-02-25,92255,1
PAY-56459,INV-25705,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-07-12,139773,1
PAY-25597,INV-36795,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-04-14,224826,1
PAY-96586,INV-60685,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-03-12,171954,1
PAY-20880,INV-13497,OMC-016,KPA Marine,GB31MOOJ96499091334123,05/05/2025,169045,1
PAY-64554,INV-50837,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-04-11,186123,1
PAY-38475,INV-26239,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-23,55819,2
PAY-49836,INV-10468,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-05-08,12064,2
PAY-47571,INV-40647,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-31,50329,2
PAY-15804,INV-70312,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-03-01,197585,1
PAY-29812,INV-77392,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-12-12,71725,2
PAY-85063,INV-42255,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-12-29,115221,1
PAY-84027,INV-34944,OMC-010,Tamoil,GB34EABH79176936763201,2026-06-21,97118,1
PAY-19450,INV-35158,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-03-12,5708,2
PAY-30867,INV-38003,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-05-16,93667,2
PAY-68742,INV-49914,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-06,102545,1
PAY-10823,INV-31578,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,19/06/2025,61865,1
PAY-10404,INV-94242,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-12,66414,2
PAY-43611,INV-94143,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-13,47223,1
PAY-84357,INV-80650,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-11,196952,1
PAY-77648,INV-92100,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-06-07,143828,1
PAY-91596,INV-15468,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-08-01," KES 222,833 ",1
PAY-81988,INV-38246,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-14,49177,2
PAY-15582,INV-97578,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-06-07,227425,1
PAY-40188,INV-33492,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-01-07,125958,1
PAY-13497,INV-12365,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-02-02,216380,1
PAY-73593,INV-63689,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-09-14,124918,1
PAY-65411,INV-45861,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-24,189613,1
PAY-37670,INV-58078,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-15,263179,1
PAY-49545,INV-14061,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-04-20,33161,1
PAY-11092,INV-56308,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-05-21,162986,1
PAY-67340,INV-64980,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-02-01,31935,1
PAY-63328,INV-93961,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-15,57804,1
PAY-93012,INV-49619,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-07,20429,1
PAY-99089,INV-38916,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-10-01,47168,1
PAY-92774,INV-64724,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-07-07,111182,2
PAY-25264,INV-72043,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-06-14,15926,1
PAY-36229,INV-36441,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-12-25,37658,1
PAY-73949,INV-69258,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-03-03,198268,1
PAY-93850,INV-18691,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-06-09,198866,1
PAY-41608,INV-41180,OMC-007,Kobil,GB37IDDX82449353487401,2025-09-03,153879,1
PAY-43625,INV-55059,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-11-18,60126,1
PAY-69280,INV-42278,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-06-07,113792,1
PAY-48768,INV-84256,OMC-008,National Oil,GB08NAFX56342160733754,21/08/2026,60024,1
PAY-82612,INV-22130,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-02-25,25585,2
PAY-16776,INV-24204,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-02-05,163720,1
PAY-39519,INV-22622,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-22,192848,1
PAY-89970,INV-78067,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2025-03-29," KES 200,223 ",1
PAY-45305,INV-35997,OMC-010,Tamoil,GB34EABH79176936763201,2026-02-15,194593,1
PAY-87497,INV-61252,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-02-16,91384,1
PAY-30611,INV-41092,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2026-04-25,41384,1
PAY-99711,INV-32598,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-30," KES 79,896 ",1
PAY-38744,INV-44203,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-06-04,128260,1
PAY-28988,INV-39179,OMC-003,Rubis Energy,GB04LOQO13315098393010,,131678,1
PAY-91376,INV-49701,OMC-002,Vivo Energy,GB45OQIR01845146270482,2026-03-07,152134,1
PAY-20094,INV-83238,OMC-007,Kobil,GB37IDDX82449353487401,2026-01-16,181905,1
PAY-35183,INV-35189,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-10,25552,2
PAY-49405,INV-85717,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-04-24,49013,1
PAY-53396,INV-55934,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2026-05-19,13206,2
PAY-70749,INV-11374,OMC-018,Uganda National Oil,GB36RNCH17127484677378,2025-09-23,39654,1
PAY-60254,INV-32052,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-09-18,25631,2
PAY-83959,INV-54291,OMC-010,Tamoil,GB34EABH79176936763201,2026-02-24,104536,1
PAY-36685,INV-67191,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-01-03,236334,1
PAY-32813,INV-97688,OMC-016,KPA Marine,GB31MOOJ96499091334123,08/10/2025,13189,2
PAY-64178,INV-96686,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-05,131750,1
PAY-80251,INV-60191,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-07,108982,1
PAY-29556,INV-76250,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-20,19891,1
PAY-44835,INV-10481,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-11," KES 184,914 ",1
PAY-47996,INV-70278,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-03,189423,1
PAY-54881,INV-52704,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-08-08,15578,2
PAY-50214,INV-72751,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-04-07,123859,1
PAY-96267,INV-59991,OMC-011,Hass Petroleum,GB56WGCN65876036690967,04/07/2025,63195,2
PAY-29852,INV-64489,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-04-29," KES 237,945 ",1
PAY-65455,INV-62624,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-03-20,84906,1
PAY-91018,INV-43574,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-06-20,211063,1
PAY-80587,INV-40778,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-03-13,44119,1
PAY-92460,INV-80861,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-25,83090,2
PAY-81865,INV-58797,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-17,28602,2
PAY-67189,INV-77323,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-25,18707,2
PAY-70280,INV-77984,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-04-15,188425,1
PAY-84040,INV-90108,OMC-019,Tanzania Petroleum,GB59MHYN05766270289517,2025-07-08,90484,1
PAY-20791,INV-31381,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-24,106343,1
PAY-27559,INV-60579,OMC-008,National Oil,GB08NAFX56342160733754,2026-02-20,20296,1
PAY-79317,INV-51886,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-10-16,138020,1
PAY-71645,INV-90668,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-06-06,148004,1
PAY-84199,INV-18597,OMC-011,Hass Petroleum,GB56WGCN65876036690967,24/02/2026,30546,2
PAY-36448,INV-58243,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-14,64685,1
PAY-68921,INV-50888,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-12-10,27916,2
PAY-17257,INV-84043,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-11,58889,1
PAY-26652,INV-83678,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-03-04,31120,1
PAY-33545,INV-54839,OMC-020,Ethiopian Oil,GB14NSVZ22219693792374,2026-03-25,155491,1
PAY-46748,INV-13290,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-04-29,18272,1
